run_number,kind,target,repeat,glyph_count,smart_base_count,elapsed_seconds,status,font_size,log_file
1,checkpoint,no_smart_01,1,1685,0,3.144,ok,290624,logs/001_checkpoint_no_smart_01_r1.log
2,full_family,math___smart.circle+_smart.contourIntegral+_smart.dblIntegral+_smart.integral+_smart.integral.bottom+_smart.integral.top+_smart.minus+_smart.multiply+_smart.multiply.circled+_smart.operator.circled+_smart.plus+_smart.plus.001+_smart.plus.circled+_smart.plus.circled.001+_smart.quadrupleIntegral+_smart.tripleIntegral,1,1902,16,25.236,ok,320216,logs/002_full_family_math___smart.circle__smart.contourIntegral__smart.dblIntegral__smart.integral__smart.integral.bottom_r1.log
3,full_family,math___smart.circle+_smart.contourIntegral+_smart.dblIntegral+_smart.integral+_smart.integral.bottom+_smart.integral.top+_smart.minus+_smart.multiply+_smart.multiply.circled+_smart.operator.circled+_smart.plus+_smart.plus.001+_smart.plus.circled+_smart.plus.circled.001+_smart.quadrupleIntegral+_smart.tripleIntegral,2,1902,16,25.299,ok,320216,logs/003_full_family_math___smart.circle__smart.contourIntegral__smart.dblIntegral__smart.integral__smart.integral.bottom_r2.log
4,pair,math___smart.multiply+_smart.multiply.circled,1,1685,2,2.927,ok,290624,logs/004_pair_math___smart.multiply__smart.multiply.circled_r1.log
5,pair,math___smart.contourIntegral+_smart.multiply,1,1685,2,2.916,ok,290624,logs/005_pair_math___smart.contourIntegral__smart.multiply_r1.log
6,pair,math___smart.integral.bottom+_smart.multiply,1,1686,2,2.974,ok,290624,logs/006_pair_math___smart.integral.bottom__smart.multiply_r1.log
7,pair,math___smart.plus.circled+_smart.plus.circled.001,1,1685,2,2.931,ok,290624,logs/007_pair_math___smart.plus.circled__smart.plus.circled.001_r1.log
8,pair,math___smart.circle+_smart.plus.001,1,1689,2,2.959,ok,291940,logs/008_pair_math___smart.circle__smart.plus.001_r1.log
9,pair,math___smart.plus+_smart.plus.circled,1,1685,2,2.952,ok,290624,logs/009_pair_math___smart.plus__smart.plus.circled_r1.log
10,pair,math___smart.integral+_smart.operator.circled,1,1685,2,2.907,ok,290624,logs/010_pair_math___smart.integral__smart.operator.circled_r1.log
11,pair,math___smart.integral.bottom+_smart.operator.circled,1,1686,2,2.915,ok,290624,logs/011_pair_math___smart.integral.bottom__smart.operator.circled_r1.log
12,pair,math___smart.circle+_smart.integral.bottom,1,1690,2,2.907,ok,291940,logs/012_pair_math___smart.circle__smart.integral.bottom_r1.log
13,pair,math___smart.integral.bottom+_smart.plus.001,1,1686,2,2.909,ok,290624,logs/013_pair_math___smart.integral.bottom__smart.plus.001_r1.log
14,pair,math___smart.contourIntegral+_smart.quadrupleIntegral,1,1685,2,2.914,ok,290624,logs/014_pair_math___smart.contourIntegral__smart.quadrupleIntegral_r1.log
15,pair,math___smart.circle+_smart.quadrupleIntegral,1,1689,2,2.935,ok,291940,logs/015_pair_math___smart.circle__smart.quadrupleIntegral_r1.log
16,pair,math___smart.contourIntegral+_smart.integral.top,1,1686,2,2.922,ok,290624,logs/016_pair_math___smart.contourIntegral__smart.integral.top_r1.log
17,pair,math___smart.circle+_smart.plus.circled,1,1689,2,2.981,ok,291940,logs/017_pair_math___smart.circle__smart.plus.circled_r1.log
18,pair,math___smart.dblIntegral+_smart.plus.circled.001,1,1685,2,2.928,ok,290624,logs/018_pair_math___smart.dblIntegral__smart.plus.circled.001_r1.log
19,pair,math___smart.circle+_smart.integral,1,1689,2,2.937,ok,291940,logs/019_pair_math___smart.circle__smart.integral_r1.log
20,pair,math___smart.plus.circled.001+_smart.tripleIntegral,1,1685,2,2.935,ok,290624,logs/020_pair_math___smart.plus.circled.001__smart.tripleIntegral_r1.log
21,pair,math___smart.multiply+_smart.plus.001,1,1685,2,2.916,ok,290624,logs/021_pair_math___smart.multiply__smart.plus.001_r1.log
22,pair,math___smart.operator.circled+_smart.plus.001,1,1685,2,2.901,ok,290624,logs/022_pair_math___smart.operator.circled__smart.plus.001_r1.log
23,pair,math___smart.multiply+_smart.plus,1,1685,2,2.908,ok,290624,logs/023_pair_math___smart.multiply__smart.plus_r1.log
24,pair,math___smart.integral.top+_smart.plus.circled,1,1686,2,2.921,ok,290624,logs/024_pair_math___smart.integral.top__smart.plus.circled_r1.log
25,pair,math___smart.minus+_smart.operator.circled,1,1692,2,2.966,ok,290624,logs/025_pair_math___smart.minus__smart.operator.circled_r1.log
26,pair,math___smart.minus+_smart.plus,1,1693,2,3.101,ok,290624,logs/026_pair_math___smart.minus__smart.plus_r1.log
27,pair,math___smart.plus+_smart.plus.001,1,1685,2,2.927,ok,290624,logs/027_pair_math___smart.plus__smart.plus.001_r1.log
28,pair,math___smart.contourIntegral+_smart.integral.bottom,1,1686,2,2.914,ok,290624,logs/028_pair_math___smart.contourIntegral__smart.integral.bottom_r1.log
29,pair,math___smart.plus+_smart.plus.circled.001,1,1685,2,2.917,ok,290624,logs/029_pair_math___smart.plus__smart.plus.circled.001_r1.log
30,pair,math___smart.multiply+_smart.quadrupleIntegral,1,1685,2,2.922,ok,290624,logs/030_pair_math___smart.multiply__smart.quadrupleIntegral_r1.log
31,pair,math___smart.circle+_smart.operator.circled,1,1711,2,3.249,ok,291940,logs/031_pair_math___smart.circle__smart.operator.circled_r1.log
32,pair,math___smart.integral.top+_smart.minus,1,1693,2,2.905,ok,290624,logs/032_pair_math___smart.integral.top__smart.minus_r1.log
33,pair,math___smart.dblIntegral+_smart.minus,1,1692,2,2.989,ok,290624,logs/033_pair_math___smart.dblIntegral__smart.minus_r1.log
34,pair,math___smart.plus+_smart.tripleIntegral,1,1685,2,2.959,ok,290624,logs/034_pair_math___smart.plus__smart.tripleIntegral_r1.log
35,pair,math___smart.multiply.circled+_smart.quadrupleIntegral,1,1685,2,2.912,ok,290624,logs/035_pair_math___smart.multiply.circled__smart.quadrupleIntegral_r1.log
36,pair,math___smart.plus.001+_smart.tripleIntegral,1,1685,2,2.919,ok,290624,logs/036_pair_math___smart.plus.001__smart.tripleIntegral_r1.log
37,pair,math___smart.integral+_smart.multiply,1,1685,2,2.962,ok,290624,logs/037_pair_math___smart.integral__smart.multiply_r1.log
38,pair,math___smart.integral+_smart.integral.top,1,1686,2,2.949,ok,290624,logs/038_pair_math___smart.integral__smart.integral.top_r1.log
39,pair,math___smart.dblIntegral+_smart.multiply.circled,1,1685,2,2.909,ok,290624,logs/039_pair_math___smart.dblIntegral__smart.multiply.circled_r1.log
40,pair,math___smart.dblIntegral+_smart.tripleIntegral,1,1685,2,2.916,ok,290624,logs/040_pair_math___smart.dblIntegral__smart.tripleIntegral_r1.log
41,pair,math___smart.multiply+_smart.plus.circled.001,1,1685,2,2.918,ok,290624,logs/041_pair_math___smart.multiply__smart.plus.circled.001_r1.log
42,checkpoint,no_smart_02,1,1685,0,2.994,ok,290624,logs/042_checkpoint_no_smart_02_r1.log
43,pair,math___smart.operator.circled+_smart.tripleIntegral,1,1685,2,2.967,ok,290624,logs/043_pair_math___smart.operator.circled__smart.tripleIntegral_r1.log
44,pair,math___smart.integral.bottom+_smart.quadrupleIntegral,1,1686,2,2.918,ok,290624,logs/044_pair_math___smart.integral.bottom__smart.quadrupleIntegral_r1.log
45,pair,math___smart.quadrupleIntegral+_smart.tripleIntegral,1,1685,2,2.931,ok,290624,logs/045_pair_math___smart.quadrupleIntegral__smart.tripleIntegral_r1.log
46,pair,math___smart.operator.circled+_smart.plus.circled.001,1,1685,2,2.915,ok,290624,logs/046_pair_math___smart.operator.circled__smart.plus.circled.001_r1.log
47,pair,math___smart.circle+_smart.tripleIntegral,1,1689,2,2.914,ok,291940,logs/047_pair_math___smart.circle__smart.tripleIntegral_r1.log
48,pair,math___smart.integral.top+_smart.plus.001,1,1686,2,2.897,ok,290624,logs/048_pair_math___smart.integral.top__smart.plus.001_r1.log
49,pair,math___smart.dblIntegral+_smart.quadrupleIntegral,1,1685,2,2.924,ok,290624,logs/049_pair_math___smart.dblIntegral__smart.quadrupleIntegral_r1.log
50,pair,math___smart.plus.circled+_smart.tripleIntegral,1,1685,2,2.906,ok,290624,logs/050_pair_math___smart.plus.circled__smart.tripleIntegral_r1.log
51,pair,math___smart.dblIntegral+_smart.plus,1,1685,2,2.929,ok,290624,logs/051_pair_math___smart.dblIntegral__smart.plus_r1.log
52,pair,math___smart.plus.circled.001+_smart.quadrupleIntegral,1,1685,2,2.931,ok,290624,logs/052_pair_math___smart.plus.circled.001__smart.quadrupleIntegral_r1.log
53,pair,math___smart.plus.circled+_smart.quadrupleIntegral,1,1685,2,2.918,ok,290624,logs/053_pair_math___smart.plus.circled__smart.quadrupleIntegral_r1.log
54,pair,math___smart.multiply.circled+_smart.operator.circled,1,1685,2,2.943,ok,290624,logs/054_pair_math___smart.multiply.circled__smart.operator.circled_r1.log
55,pair,math___smart.integral+_smart.plus.circled,1,1685,2,2.927,ok,290624,logs/055_pair_math___smart.integral__smart.plus.circled_r1.log
56,pair,math___smart.dblIntegral+_smart.plus.001,1,1685,2,2.94,ok,290624,logs/056_pair_math___smart.dblIntegral__smart.plus.001_r1.log
57,pair,math___smart.minus+_smart.multiply.circled,1,1692,2,2.923,ok,290624,logs/057_pair_math___smart.minus__smart.multiply.circled_r1.log
58,pair,math___smart.minus+_smart.multiply,1,1714,2,7.194,ok,290624,logs/058_pair_math___smart.minus__smart.multiply_r1.log
59,pair,math___smart.integral.bottom+_smart.multiply.circled,1,1686,2,2.924,ok,290624,logs/059_pair_math___smart.integral.bottom__smart.multiply.circled_r1.log
60,pair,math___smart.operator.circled+_smart.plus.circled,1,1685,2,2.906,ok,290624,logs/060_pair_math___smart.operator.circled__smart.plus.circled_r1.log
61,pair,math___smart.plus.001+_smart.quadrupleIntegral,1,1685,2,2.919,ok,290624,logs/061_pair_math___smart.plus.001__smart.quadrupleIntegral_r1.log
62,pair,math___smart.contourIntegral+_smart.dblIntegral,1,1685,2,2.919,ok,290624,logs/062_pair_math___smart.contourIntegral__smart.dblIntegral_r1.log
63,pair,math___smart.integral+_smart.multiply.circled,1,1685,2,2.933,ok,290624,logs/063_pair_math___smart.integral__smart.multiply.circled_r1.log
64,pair,math___smart.circle+_smart.plus,1,1689,2,2.918,ok,291940,logs/064_pair_math___smart.circle__smart.plus_r1.log
65,pair,math___smart.contourIntegral+_smart.plus.circled.001,1,1685,2,2.916,ok,290624,logs/065_pair_math___smart.contourIntegral__smart.plus.circled.001_r1.log
66,pair,math___smart.multiply.circled+_smart.tripleIntegral,1,1685,2,2.928,ok,290624,logs/066_pair_math___smart.multiply.circled__smart.tripleIntegral_r1.log
67,pair,math___smart.contourIntegral+_smart.plus.circled,1,1685,2,2.925,ok,290624,logs/067_pair_math___smart.contourIntegral__smart.plus.circled_r1.log
68,pair,math___smart.integral.bottom+_smart.plus.circled,1,1686,2,2.909,ok,290624,logs/068_pair_math___smart.integral.bottom__smart.plus.circled_r1.log
69,pair,math___smart.multiply.circled+_smart.plus,1,1685,2,2.935,ok,290624,logs/069_pair_math___smart.multiply.circled__smart.plus_r1.log
70,pair,math___smart.multiply+_smart.tripleIntegral,1,1685,2,3.023,ok,290624,logs/070_pair_math___smart.multiply__smart.tripleIntegral_r1.log
71,pair,math___smart.integral.bottom+_smart.plus.circled.001,1,1686,2,2.959,ok,290624,logs/071_pair_math___smart.integral.bottom__smart.plus.circled.001_r1.log
72,pair,math___smart.circle+_smart.multiply,1,1689,2,2.966,ok,291940,logs/072_pair_math___smart.circle__smart.multiply_r1.log
73,pair,math___smart.plus.001+_smart.plus.circled.001,1,1685,2,2.946,ok,290624,logs/073_pair_math___smart.plus.001__smart.plus.circled.001_r1.log
74,pair,math___smart.dblIntegral+_smart.integral,1,1685,2,2.936,ok,290624,logs/074_pair_math___smart.dblIntegral__smart.integral_r1.log
75,pair,math___smart.integral+_smart.plus.001,1,1685,2,2.946,ok,290624,logs/075_pair_math___smart.integral__smart.plus.001_r1.log
76,pair,math___smart.multiply.circled+_smart.plus.001,1,1685,2,2.97,ok,290624,logs/076_pair_math___smart.multiply.circled__smart.plus.001_r1.log
77,pair,math___smart.circle+_smart.plus.circled.001,1,1689,2,2.854,ok,291940,logs/077_pair_math___smart.circle__smart.plus.circled.001_r1.log
78,pair,math___smart.integral+_smart.minus,1,1692,2,2.93,ok,290624,logs/078_pair_math___smart.integral__smart.minus_r1.log
79,pair,math___smart.contourIntegral+_smart.integral,1,1685,2,2.933,ok,290624,logs/079_pair_math___smart.contourIntegral__smart.integral_r1.log
80,pair,math___smart.multiply.circled+_smart.plus.circled.001,1,1685,2,2.932,ok,290624,logs/080_pair_math___smart.multiply.circled__smart.plus.circled.001_r1.log
81,pair,math___smart.integral.top+_smart.tripleIntegral,1,1686,2,2.986,ok,290624,logs/081_pair_math___smart.integral.top__smart.tripleIntegral_r1.log
82,pair,math___smart.minus+_smart.tripleIntegral,1,1692,2,2.949,ok,290624,logs/082_pair_math___smart.minus__smart.tripleIntegral_r1.log
83,checkpoint,no_smart_03,1,1685,0,2.993,ok,290624,logs/083_checkpoint_no_smart_03_r1.log
84,pair,math___smart.operator.circled+_smart.quadrupleIntegral,1,1685,2,2.918,ok,290624,logs/084_pair_math___smart.operator.circled__smart.quadrupleIntegral_r1.log
85,pair,math___smart.integral+_smart.integral.bottom,1,1686,2,3.014,ok,290624,logs/085_pair_math___smart.integral__smart.integral.bottom_r1.log
86,pair,math___smart.circle+_smart.dblIntegral,1,1689,2,2.934,ok,291940,logs/086_pair_math___smart.circle__smart.dblIntegral_r1.log
87,pair,math___smart.contourIntegral+_smart.multiply.circled,1,1685,2,2.953,ok,290624,logs/087_pair_math___smart.contourIntegral__smart.multiply.circled_r1.log
88,pair,math___smart.dblIntegral+_smart.operator.circled,1,1685,2,2.916,ok,290624,logs/088_pair_math___smart.dblIntegral__smart.operator.circled_r1.log
89,pair,math___smart.integral.bottom+_smart.minus,1,1693,2,2.94,ok,290624,logs/089_pair_math___smart.integral.bottom__smart.minus_r1.log
90,pair,math___smart.minus+_smart.plus.circled.001,1,1692,2,2.993,ok,290624,logs/090_pair_math___smart.minus__smart.plus.circled.001_r1.log
91,pair,math___smart.dblIntegral+_smart.plus.circled,1,1685,2,2.926,ok,290624,logs/091_pair_math___smart.dblIntegral__smart.plus.circled_r1.log
92,pair,math___smart.multiply.circled+_smart.plus.circled,1,1685,2,2.952,ok,290624,logs/092_pair_math___smart.multiply.circled__smart.plus.circled_r1.log
93,pair,math___smart.integral+_smart.tripleIntegral,1,1685,2,2.922,ok,290624,logs/093_pair_math___smart.integral__smart.tripleIntegral_r1.log
94,pair,math___smart.integral.top+_smart.plus,1,1686,2,3.034,ok,290624,logs/094_pair_math___smart.integral.top__smart.plus_r1.log
95,pair,math___smart.minus+_smart.quadrupleIntegral,1,1692,2,2.955,ok,290624,logs/095_pair_math___smart.minus__smart.quadrupleIntegral_r1.log
96,pair,math___smart.integral.top+_smart.operator.circled,1,1686,2,2.902,ok,290624,logs/096_pair_math___smart.integral.top__smart.operator.circled_r1.log
97,pair,math___smart.integral.bottom+_smart.integral.top,1,1687,2,2.92,ok,290624,logs/097_pair_math___smart.integral.bottom__smart.integral.top_r1.log
98,pair,math___smart.multiply+_smart.plus.circled,1,1685,2,2.896,ok,290624,logs/098_pair_math___smart.multiply__smart.plus.circled_r1.log
99,pair,math___smart.contourIntegral+_smart.plus.001,1,1685,2,2.928,ok,290624,logs/099_pair_math___smart.contourIntegral__smart.plus.001_r1.log
100,pair,math___smart.integral.bottom+_smart.plus,1,1686,2,2.953,ok,290624,logs/100_pair_math___smart.integral.bottom__smart.plus_r1.log
101,pair,math___smart.plus+_smart.quadrupleIntegral,1,1685,2,2.959,ok,290624,logs/101_pair_math___smart.plus__smart.quadrupleIntegral_r1.log
102,pair,math___smart.integral.top+_smart.quadrupleIntegral,1,1686,2,2.931,ok,290624,logs/102_pair_math___smart.integral.top__smart.quadrupleIntegral_r1.log
103,pair,math___smart.circle+_smart.multiply.circled,1,1689,2,2.949,ok,291940,logs/103_pair_math___smart.circle__smart.multiply.circled_r1.log
104,pair,math___smart.contourIntegral+_smart.tripleIntegral,1,1685,2,2.919,ok,290624,logs/104_pair_math___smart.contourIntegral__smart.tripleIntegral_r1.log
105,pair,math___smart.plus.001+_smart.plus.circled,1,1685,2,2.91,ok,290624,logs/105_pair_math___smart.plus.001__smart.plus.circled_r1.log
106,pair,math___smart.circle+_smart.integral.top,1,1690,2,3.015,ok,291940,logs/106_pair_math___smart.circle__smart.integral.top_r1.log
107,pair,math___smart.contourIntegral+_smart.operator.circled,1,1685,2,2.958,ok,290624,logs/107_pair_math___smart.contourIntegral__smart.operator.circled_r1.log
108,pair,math___smart.dblIntegral+_smart.integral.top,1,1686,2,2.929,ok,290624,logs/108_pair_math___smart.dblIntegral__smart.integral.top_r1.log
109,pair,math___smart.contourIntegral+_smart.plus,1,1685,2,2.933,ok,290624,logs/109_pair_math___smart.contourIntegral__smart.plus_r1.log
110,pair,math___smart.dblIntegral+_smart.multiply,1,1685,2,2.931,ok,290624,logs/110_pair_math___smart.dblIntegral__smart.multiply_r1.log
111,pair,math___smart.minus+_smart.plus.circled,1,1692,2,2.935,ok,290624,logs/111_pair_math___smart.minus__smart.plus.circled_r1.log
112,pair,math___smart.integral.top+_smart.multiply,1,1686,2,2.92,ok,290624,logs/112_pair_math___smart.integral.top__smart.multiply_r1.log
113,pair,math___smart.integral+_smart.plus.circled.001,1,1685,2,2.912,ok,290624,logs/113_pair_math___smart.integral__smart.plus.circled.001_r1.log
114,pair,math___smart.circle+_smart.minus,1,1696,2,2.963,ok,291940,logs/114_pair_math___smart.circle__smart.minus_r1.log
115,pair,math___smart.integral+_smart.plus,1,1685,2,2.948,ok,290624,logs/115_pair_math___smart.integral__smart.plus_r1.log
116,pair,math___smart.multiply+_smart.operator.circled,1,1685,2,2.959,ok,290624,logs/116_pair_math___smart.multiply__smart.operator.circled_r1.log
117,pair,math___smart.integral.bottom+_smart.tripleIntegral,1,1686,2,2.974,ok,290624,logs/117_pair_math___smart.integral.bottom__smart.tripleIntegral_r1.log
118,pair,math___smart.circle+_smart.contourIntegral,1,1689,2,2.986,ok,291940,logs/118_pair_math___smart.circle__smart.contourIntegral_r1.log
119,pair,math___smart.integral+_smart.quadrupleIntegral,1,1685,2,2.918,ok,290624,logs/119_pair_math___smart.integral__smart.quadrupleIntegral_r1.log
120,pair,math___smart.dblIntegral+_smart.integral.bottom,1,1686,2,2.918,ok,290624,logs/120_pair_math___smart.dblIntegral__smart.integral.bottom_r1.log
121,pair,math___smart.minus+_smart.plus.001,1,1693,2,2.929,ok,290624,logs/121_pair_math___smart.minus__smart.plus.001_r1.log
122,pair,math___smart.integral.top+_smart.plus.circled.001,1,1686,2,2.905,ok,290624,logs/122_pair_math___smart.integral.top__smart.plus.circled.001_r1.log
123,pair,math___smart.contourIntegral+_smart.minus,1,1692,2,2.924,ok,290624,logs/123_pair_math___smart.contourIntegral__smart.minus_r1.log
124,checkpoint,no_smart_04,1,1685,0,2.933,ok,290624,logs/124_checkpoint_no_smart_04_r1.log
125,pair,math___smart.operator.circled+_smart.plus,1,1685,2,2.97,ok,290624,logs/125_pair_math___smart.operator.circled__smart.plus_r1.log
126,pair,math___smart.integral.top+_smart.multiply.circled,1,1686,2,2.965,ok,290624,logs/126_pair_math___smart.integral.top__smart.multiply.circled_r1.log
127,forward,math___smart.circle,1,1689,1,2.968,ok,291940,logs/127_forward_math___smart.circle_r1.log
128,forward,math___smart.contourIntegral,1,1685,1,3.007,ok,290624,logs/128_forward_math___smart.contourIntegral_r1.log
129,forward,math___smart.dblIntegral,1,1685,1,2.893,ok,290624,logs/129_forward_math___smart.dblIntegral_r1.log
130,forward,math___smart.integral,1,1685,1,2.927,ok,290624,logs/130_forward_math___smart.integral_r1.log
131,forward,math___smart.integral.bottom,1,1686,1,2.918,ok,290624,logs/131_forward_math___smart.integral.bottom_r1.log
132,forward,math___smart.integral.top,1,1686,1,2.984,ok,290624,logs/132_forward_math___smart.integral.top_r1.log
133,forward,math___smart.minus,1,1692,1,2.984,ok,290624,logs/133_forward_math___smart.minus_r1.log
134,forward,math___smart.multiply,1,1685,1,2.907,ok,290624,logs/134_forward_math___smart.multiply_r1.log
135,forward,math___smart.multiply.circled,1,1685,1,2.97,ok,290624,logs/135_forward_math___smart.multiply.circled_r1.log
136,forward,math___smart.operator.circled,1,1685,1,2.899,ok,290624,logs/136_forward_math___smart.operator.circled_r1.log
137,forward,math___smart.plus,1,1685,1,2.93,ok,290624,logs/137_forward_math___smart.plus_r1.log
138,forward,math___smart.plus.001,1,1685,1,2.93,ok,290624,logs/138_forward_math___smart.plus.001_r1.log
139,forward,math___smart.plus.circled,1,1685,1,2.935,ok,290624,logs/139_forward_math___smart.plus.circled_r1.log
140,forward,math___smart.plus.circled.001,1,1685,1,2.926,ok,290624,logs/140_forward_math___smart.plus.circled.001_r1.log
141,forward,math___smart.quadrupleIntegral,1,1685,1,3.005,ok,290624,logs/141_forward_math___smart.quadrupleIntegral_r1.log
142,forward,math___smart.tripleIntegral,1,1685,1,2.932,ok,290624,logs/142_forward_math___smart.tripleIntegral_r1.log
143,forward,math___smart.circle+_smart.contourIntegral+_smart.dblIntegral,1,1689,3,2.939,ok,291940,logs/143_forward_math___smart.circle__smart.contourIntegral__smart.dblIntegral_r1.log
144,forward,math___smart.circle+_smart.contourIntegral+_smart.integral,1,1689,3,2.928,ok,291940,logs/144_forward_math___smart.circle__smart.contourIntegral__smart.integral_r1.log
145,forward,math___smart.circle+_smart.contourIntegral+_smart.integral.bottom,1,1690,3,2.927,ok,291940,logs/145_forward_math___smart.circle__smart.contourIntegral__smart.integral.bottom_r1.log
146,forward,math___smart.circle+_smart.contourIntegral+_smart.integral.top,1,1690,3,2.903,ok,291940,logs/146_forward_math___smart.circle__smart.contourIntegral__smart.integral.top_r1.log
147,forward,math___smart.circle+_smart.contourIntegral+_smart.minus,1,1696,3,2.914,ok,291940,logs/147_forward_math___smart.circle__smart.contourIntegral__smart.minus_r1.log
148,forward,math___smart.circle+_smart.contourIntegral+_smart.multiply,1,1689,3,2.898,ok,291940,logs/148_forward_math___smart.circle__smart.contourIntegral__smart.multiply_r1.log
149,forward,math___smart.circle+_smart.contourIntegral+_smart.multiply.circled,1,1689,3,2.924,ok,291940,logs/149_forward_math___smart.circle__smart.contourIntegral__smart.multiply.circled_r1.log
150,forward,math___smart.circle+_smart.contourIntegral+_smart.operator.circled,1,1711,3,3.263,ok,291940,logs/150_forward_math___smart.circle__smart.contourIntegral__smart.operator.circled_r1.log
151,forward,math___smart.circle+_smart.contourIntegral+_smart.plus,1,1689,3,2.937,ok,291940,logs/151_forward_math___smart.circle__smart.contourIntegral__smart.plus_r1.log
152,forward,math___smart.circle+_smart.contourIntegral+_smart.plus.001,1,1689,3,2.912,ok,291940,logs/152_forward_math___smart.circle__smart.contourIntegral__smart.plus.001_r1.log
153,forward,math___smart.circle+_smart.contourIntegral+_smart.plus.circled,1,1689,3,3.036,ok,291940,logs/153_forward_math___smart.circle__smart.contourIntegral__smart.plus.circled_r1.log
154,forward,math___smart.circle+_smart.contourIntegral+_smart.plus.circled.001,1,1689,3,2.94,ok,291940,logs/154_forward_math___smart.circle__smart.contourIntegral__smart.plus.circled.001_r1.log
155,forward,math___smart.circle+_smart.contourIntegral+_smart.quadrupleIntegral,1,1689,3,2.916,ok,291940,logs/155_forward_math___smart.circle__smart.contourIntegral__smart.quadrupleIntegral_r1.log
156,forward,math___smart.circle+_smart.contourIntegral+_smart.tripleIntegral,1,1689,3,2.988,ok,291940,logs/156_forward_math___smart.circle__smart.contourIntegral__smart.tripleIntegral_r1.log
157,forward,math___smart.circle+_smart.contourIntegral+_smart.dblIntegral+_smart.operator.circled,1,1711,4,3.696,ok,291940,logs/157_forward_math___smart.circle__smart.contourIntegral__smart.dblIntegral__smart.operator.circled_r1.log
158,forward,math___smart.circle+_smart.contourIntegral+_smart.integral+_smart.operator.circled,1,1711,4,3.272,ok,291940,logs/158_forward_math___smart.circle__smart.contourIntegral__smart.integral__smart.operator.circled_r1.log
159,forward,math___smart.circle+_smart.contourIntegral+_smart.integral.bottom+_smart.operator.circled,1,1712,4,3.413,ok,291940,logs/159_forward_math___smart.circle__smart.contourIntegral__smart.integral.bottom__smart.operator.circled_r1.log
160,forward,math___smart.circle+_smart.contourIntegral+_smart.integral.top+_smart.operator.circled,1,1712,4,3.252,ok,291940,logs/160_forward_math___smart.circle__smart.contourIntegral__smart.integral.top__smart.operator.circled_r1.log
161,forward,math___smart.circle+_smart.contourIntegral+_smart.minus+_smart.operator.circled,1,1718,4,5.7,ok,291940,logs/161_forward_math___smart.circle__smart.contourIntegral__smart.minus__smart.operator.circled_r1.log
162,forward,math___smart.circle+_smart.contourIntegral+_smart.multiply+_smart.operator.circled,1,1711,4,3.211,ok,291940,logs/162_forward_math___smart.circle__smart.contourIntegral__smart.multiply__smart.operator.circled_r1.log
163,forward,math___smart.circle+_smart.contourIntegral+_smart.multiply.circled+_smart.operator.circled,1,1711,4,3.188,ok,291940,logs/163_forward_math___smart.circle__smart.contourIntegral__smart.multiply.circled__smart.operator.circled_r1.log
164,forward,math___smart.circle+_smart.contourIntegral+_smart.operator.circled+_smart.plus,1,1711,4,3.211,ok,291940,logs/164_forward_math___smart.circle__smart.contourIntegral__smart.operator.circled__smart.plus_r1.log
165,checkpoint,no_smart_05,1,1685,0,2.879,ok,290624,logs/165_checkpoint_no_smart_05_r1.log
166,forward,math___smart.circle+_smart.contourIntegral+_smart.operator.circled+_smart.plus.001,1,1711,4,3.23,ok,291940,logs/166_forward_math___smart.circle__smart.contourIntegral__smart.operator.circled__smart.plus.001_r1.log
167,forward,math___smart.circle+_smart.contourIntegral+_smart.operator.circled+_smart.plus.circled,1,1711,4,3.212,ok,291940,logs/167_forward_math___smart.circle__smart.contourIntegral__smart.operator.circled__smart.plus.circled_r1.log
168,forward,math___smart.circle+_smart.contourIntegral+_smart.operator.circled+_smart.plus.circled.001,1,1711,4,3.238,ok,291940,logs/168_forward_math___smart.circle__smart.contourIntegral__smart.operator.circled__smart.plus.circled.001_r1.log
169,forward,math___smart.circle+_smart.contourIntegral+_smart.operator.circled+_smart.quadrupleIntegral,1,1711,4,3.235,ok,291940,logs/169_forward_math___smart.circle__smart.contourIntegral__smart.operator.circled__smart.quadrupleIntegral_r1.log
170,forward,math___smart.circle+_smart.contourIntegral+_smart.operator.circled+_smart.tripleIntegral,1,1711,4,3.62,ok,291940,logs/170_forward_math___smart.circle__smart.contourIntegral__smart.operator.circled__smart.tripleIntegral_r1.log
171,forward,math___smart.circle+_smart.contourIntegral+_smart.dblIntegral+_smart.minus+_smart.operator.circled,1,1718,5,3.167,ok,291940,logs/171_forward_math___smart.circle__smart.contourIntegral__smart.dblIntegral__smart.minus__smart.operator.circled_r1.log
172,forward,math___smart.circle+_smart.contourIntegral+_smart.integral+_smart.minus+_smart.operator.circled,1,1718,5,3.504,ok,291940,logs/172_forward_math___smart.circle__smart.contourIntegral__smart.integral__smart.minus__smart.operator.circled_r1.log
173,forward,math___smart.circle+_smart.contourIntegral+_smart.integral.bottom+_smart.minus+_smart.operator.circled,1,1719,5,3.501,ok,291940,logs/173_forward_math___smart.circle__smart.contourIntegral__smart.integral.bottom__smart.minus__smart.operator.circl_r1.log
174,forward,math___smart.circle+_smart.contourIntegral+_smart.integral.top+_smart.minus+_smart.operator.circled,1,1719,5,3.244,ok,291940,logs/174_forward_math___smart.circle__smart.contourIntegral__smart.integral.top__smart.minus__smart.operator.circled_r1.log
